Generated by http://statistics.gov.scot,2018-02-05T08:36:06+00:00
http://statistics.gov.scot/data/business-site-counts,Business Site Counts
measure type,Count
Industry Sector,All
Number Of Employees,All
Measure (cell values): ,Count(Business Sites)

,,http://reference.data.gov.uk/id/year/2008,http://reference.data.gov.uk/id/year/2009,http://reference.data.gov.uk/id/year/2010,http://reference.data.gov.uk/id/year/2011,http://reference.data.gov.uk/id/year/2012,http://reference.data.gov.uk/id/year/2013,http://reference.data.gov.uk/id/year/2014
http://statistics.gov.scot/id/statistical-geography/S02000826,"Lhanbryde, Urquhart, Pitgavney and seaward",80,80,85,85,90,90,95
http://statistics.gov.scot/id/statistical-geography/S02000342,Liberton East,65,75,65,55,70,65,70
http://statistics.gov.scot/id/statistical-geography/S02000346,Liberton West,100,105,100,105,105,105,110
http://statistics.gov.scot/id/statistical-geography/S02000187,Lincluden and Lochside,45,45,45,45,40,45,50
http://statistics.gov.scot/id/statistical-geography/S02000221,Linlathen and Midcraigie,130,135,140,140,145,140,125
http://statistics.gov.scot/id/statistical-geography/S02001235,Linlithgow Bridge,260,255,275,280,280,275,295
http://statistics.gov.scot/id/statistical-geography/S02001234,Linlithgow North,95,105,110,105,110,130,125
http://statistics.gov.scot/id/statistical-geography/S02001232,Linlithgow South,150,145,155,160,160,155,175
http://statistics.gov.scot/id/statistical-geography/S02001006,Linwood North,20,15,15,20,20,20,25
http://statistics.gov.scot/id/statistical-geography/S02001005,Linwood South,75,70,75,75,80,75,75
http://statistics.gov.scot/id/statistical-geography/S02001111,Little Earnock,70,75,80,90,110,115,115
http://statistics.gov.scot/id/statistical-geography/S02000803,Loanhead,140,155,125,125,125,120,120
http://statistics.gov.scot/id/statistical-geography/S02000147,Loch Awe,215,220,215,205,215,210,210
http://statistics.gov.scot/id/statistical-geography/S02000722,Loch Ness,260,260,255,255,270,265,265
http://statistics.gov.scot/id/statistical-geography/S02000720,Lochaber East and North,270,270,270,265,270,255,260
http://statistics.gov.scot/id/statistical-geography/S02000718,Lochaber West,425,420,415,400,405,395,390
http://statistics.gov.scot/id/statistical-geography/S02000188,Locharbriggs,145,135,130,120,130,145,140
http://statistics.gov.scot/id/statistical-geography/S02000214,Lochee,160,155,165,155,150,140,150
http://statistics.gov.scot/id/statistical-geography/S02000529,Lochgelly East,105,95,100,95,100,105,100
http://statistics.gov.scot/id/statistical-geography/S02000525,Lochgelly West and Lumphinnans,35,25,30,30,30,30,35
http://statistics.gov.scot/id/statistical-geography/S02000443,"Lochgreen, Lionthorn and Prospecthill",105,100,105,110,110,110,120
http://statistics.gov.scot/id/statistical-geography/S02000725,Lochlash,190,190,195,185,190,195,195
http://statistics.gov.scot/id/statistical-geography/S02000192,Lochmaben and Parkgate,195,195,185,180,185,180,180
http://statistics.gov.scot/id/statistical-geography/S02000536,Lochore and Crosshill,60,60,65,60,65,65,60
http://statistics.gov.scot/id/statistical-geography/S02001070,"Lochside, Braehead and Whitletts",75,75,80,75,75,75,75
http://statistics.gov.scot/id/statistical-geography/S02000983,Lochwinnoch,80,80,80,80,85,90,95
http://statistics.gov.scot/id/statistical-geography/S02000194,Lockerbie and Mid Annandale,310,305,310,300,305,300,295
http://statistics.gov.scot/id/statistical-geography/S02001177,Logie,160,175,160,155,155,165,180
http://statistics.gov.scot/id/statistical-geography/S02000202,Logie and Blackness,70,65,80,75,80,80,80
http://statistics.gov.scot/id/statistical-geography/S02000144,Lomond Shore,115,110,110,120,125,120,130
http://statistics.gov.scot/id/statistical-geography/S02000092,Longside and Rattray,370,395,420,435,435,430,455
http://statistics.gov.scot/id/statistical-geography/S02000356,Longstone and Saughton Mains,40,40,40,35,40,40,40
http://statistics.gov.scot/id/statistical-geography/S02000409,Lorne,180,185,185,210,220,225,215
http://statistics.gov.scot/id/statistical-geography/S02000830,Lossiemouth East and Seatown,110,100,100,105,105,100,110
http://statistics.gov.scot/id/statistical-geography/S02000831,Lossiemouth West,60,50,55,55,45,50,50
http://statistics.gov.scot/id/statistical-geography/S02001151,Low Blantyre and Bardykes,60,55,60,55,60,65,60
http://statistics.gov.scot/id/statistical-geography/S02001119,Low Waters,60,55,65,60,55,50,60
http://statistics.gov.scot/id/statistical-geography/S02000178,Lower Annandale and South East Dumfries,370,355,355,380,375,375,385
http://statistics.gov.scot/id/statistical-geography/S02000783,"Lower Bow & Larkfield, Fancy Farm, Mallard Bowl",20,20,20,15,15,20,25
http://statistics.gov.scot/id/statistical-geography/S02000191,Lower Nithsdale,215,210,205,200,195,200,185
http://statistics.gov.scot/id/statistical-geography/S02000323,Lower Whitecraigs and South Giffnock,140,160,150,145,155,145,140
http://statistics.gov.scot/id/statistical-geography/S02000121,Lunan,135,150,150,150,155,145,145
http://statistics.gov.scot/id/statistical-geography/S02000974,Luncarty and Dunkeld,275,275,270,275,275,270,275
http://statistics.gov.scot/id/statistical-geography/S02000100,Macduff,125,125,130,130,130,135,130
http://statistics.gov.scot/id/statistical-geography/S02000164,Machars South,295,295,295,290,280,260,285
http://statistics.gov.scot/id/statistical-geography/S02000442,Maddiston and Rumford,65,65,70,65,70,65,75
http://statistics.gov.scot/id/statistical-geography/S02000374,Marchmont East and Sciennes,150,155,165,160,160,160,155
http://statistics.gov.scot/id/statistical-geography/S02000371,Marchmont West,90,95,100,105,115,105,110
http://statistics.gov.scot/id/statistical-geography/S02000562,Markinch and Star,95,95,90,80,85,80,85
http://statistics.gov.scot/id/statistical-geography/S02000704,Maryhill East,15,20,15,20,20,25,25
http://statistics.gov.scot/id/statistical-geography/S02000700,Maryhill West,50,45,40,40,45,55,40
http://statistics.gov.scot/id/statistical-geography/S02000025,Mastrick,80,75,80,80,85,90,90
http://statistics.gov.scot/id/statistical-geography/S02000239,Mauchline,95,85,85,95,95,90,95
http://statistics.gov.scot/id/statistical-geography/S02000235,Mauchline Rural,220,215,220,210,220,215,205
http://statistics.gov.scot/id/statistical-geography/S02000612,Maxwell Park,180,180,185,180,200,195,205
http://statistics.gov.scot/id/statistical-geography/S02001061,Maybole,115,110,105,100,105,100,100
http://statistics.gov.scot/id/statistical-geography/S02000799,Mayfield,40,45,45,40,45,45,40
http://statistics.gov.scot/id/statistical-geography/S02000379,Meadows,265,270,265,275,285,280,315
http://statistics.gov.scot/id/statistical-geography/S02000050,Mearns North and Inverbervie,270,265,280,280,285,290,320
http://statistics.gov.scot/id/statistical-geography/S02000048,Mearns South and Benholm,200,200,205,200,215,225,235
http://statistics.gov.scot/id/statistical-geography/S02000313,"Mearns Village, Westacres and Greenfarm",145,150,155,155,160,160,170
http://statistics.gov.scot/id/statistical-geography/S02000049,Mearns and Laurencekirk,230,245,230,235,240,240,250
http://statistics.gov.scot/id/statistical-geography/S02000311,Mearnskirk and South Kirkhill,180,180,185,190,215,215,225
http://statistics.gov.scot/id/statistical-geography/S02001033,Melrose and Tweedbank area,205,190,190,185,180,185,195
http://statistics.gov.scot/id/statistical-geography/S02000160,Menstrie,65,60,60,60,65,60,60
http://statistics.gov.scot/id/statistical-geography/S02000205,Menzieshill,25,30,30,30,30,30,35
http://statistics.gov.scot/id/statistical-geography/S02000360,Merchiston and Greenhill,245,235,245,255,250,255,265
http://statistics.gov.scot/id/statistical-geography/S02000467,Merchiston and New Carron Village,125,110,125,130,140,145,140
http://statistics.gov.scot/id/statistical-geography/S02000326,Merrylee and Braidbar,85,85,90,85,95,90,90
http://statistics.gov.scot/id/statistical-geography/S02000598,Merrylee and Millbrae,60,55,55,65,75,70,70
http://statistics.gov.scot/id/statistical-geography/S02001106,Merryton and Meadowhill,45,40,45,45,40,45,60
http://statistics.gov.scot/id/statistical-geography/S02000541,Methil Denbeath,30,30,35,35,35,35,35
http://statistics.gov.scot/id/statistical-geography/S02000546,Methil East,80,75,75,75,75,70,70
http://statistics.gov.scot/id/statistical-geography/S02000547,Methil Methilhill,25,25,30,25,30,35,35
http://statistics.gov.scot/id/statistical-geography/S02000543,Methil West,40,30,35,35,35,35,35
http://statistics.gov.scot/id/statistical-geography/S02000145,Mid Argyll,205,210,190,195,190,195,200
http://statistics.gov.scot/id/statistical-geography/S02000196,Mid Nithsdale,210,210,200,195,200,205,200
http://statistics.gov.scot/id/statistical-geography/S02000462,Middlefield,95,100,105,105,105,100,115
http://statistics.gov.scot/id/statistical-geography/S02000023,Midstocket,180,170,185,195,205,215,245
http://statistics.gov.scot/id/statistical-geography/S02000951,Milnathort and Crook of Devon,240,235,230,235,240,240,240
http://statistics.gov.scot/id/statistical-geography/S02000890,Milnwood,35,40,40,40,40,35,35
http://statistics.gov.scot/id/statistical-geography/S02000708,Milton East,20,20,25,25,30,25,30
http://statistics.gov.scot/id/statistical-geography/S02000701,Milton West,95,90,90,95,95,90,95
http://statistics.gov.scot/id/statistical-geography/S02000286,Milton of Campsie,75,75,75,70,75,65,75
http://statistics.gov.scot/id/statistical-geography/S02000090,Mintlaw,70,65,65,70,75,75,60
http://statistics.gov.scot/id/statistical-geography/S02000197,Moffat and Eskdalemuir,235,240,240,225,245,235,235
http://statistics.gov.scot/id/statistical-geography/S02000959,Moncrieffe and Friarton,170,160,170,160,165,165,185
http://statistics.gov.scot/id/statistical-geography/S02000106,Monifieth East,100,95,105,105,100,105,115
http://statistics.gov.scot/id/statistical-geography/S02000105,Monifieth West,30,35,30,30,30,25,25
http://statistics.gov.scot/id/statistical-geography/S02000109,Monikie,175,170,165,165,170,170,175
http://statistics.gov.scot/id/statistical-geography/S02000125,Montrose North,115,115,125,125,130,135,145
http://statistics.gov.scot/id/statistical-geography/S02000124,Montrose South,285,290,285,270,285,285,295
http://statistics.gov.scot/id/statistical-geography/S02000927,Moodiesburn East,60,50,65,65,70,75,85
http://statistics.gov.scot/id/statistical-geography/S02000926,Moodiesburn West,25,35,30,25,30,25,25
http://statistics.gov.scot/id/statistical-geography/S02000171,Moors,285,280,280,285,280,280,285
http://statistics.gov.scot/id/statistical-geography/S02000345,Moredun,25,25,30,30,25,25,25
http://statistics.gov.scot/id/statistical-geography/S02000357,Morningside,250,255,255,260,270,270,275
http://statistics.gov.scot/id/statistical-geography/S02000334,Mortonhall,45,40,45,40,35,35,40
http://statistics.gov.scot/id/statistical-geography/S02001110,Mossneuk and Newlandsmuir,40,40,45,50,50,45,45
http://statistics.gov.scot/id/statistical-geography/S02000621,Mosspark,30,35,40,40,45,50,60
http://statistics.gov.scot/id/statistical-geography/S02000821,"Mosstodloch, Portgordon and seaward",90,95,100,100,110,110,115
http://statistics.gov.scot/id/statistical-geography/S02000883,Motherwell North,25,30,30,30,35,35,45
http://statistics.gov.scot/id/statistical-geography/S02000881,Motherwell South,330,315,320,320,325,315,310
http://statistics.gov.scot/id/statistical-geography/S02000882,Motherwell West,35,25,20,25,20,20,25
http://statistics.gov.scot/id/statistical-geography/S02000603,Mount Florida,145,140,140,130,140,130,135
http://statistics.gov.scot/id/statistical-geography/S02000623,Mount Vernon North and Sandyhills,75,80,90,80,85,90,90
http://statistics.gov.scot/id/statistical-geography/S02000395,Mountcastle,30,25,30,30,30,25,35
http://statistics.gov.scot/id/statistical-geography/S02000593,Muirend and Old Cathcart,135,135,150,135,140,150,155
http://statistics.gov.scot/id/statistical-geography/S02001078,Muirhead,65,70,65,55,55,60,55
http://statistics.gov.scot/id/statistical-geography/S02000419,Muirhouse,35,35,45,50,55,50,60
http://statistics.gov.scot/id/statistical-geography/S02000876,Muirhouse and Knowetop,175,185,165,170,165,185,195
http://statistics.gov.scot/id/statistical-geography/S02000967,Muirton,55,45,55,60,60,60,50
http://statistics.gov.scot/id/statistical-geography/S02000151,"Mull, Iona, Coll and Tiree",425,425,405,410,420,415,410
http://statistics.gov.scot/id/statistical-geography/S02001208,Murieston,150,150,165,175,170,190,195
http://statistics.gov.scot/id/statistical-geography/S02000390,Murrayfield and Ravelston,160,165,175,180,195,200,220
http://statistics.gov.scot/id/statistical-geography/S02000952,"Muthill, Greenloaning and Gleneagles",260,255,245,245,250,235,255
http://statistics.gov.scot/id/statistical-geography/S02000750,Nairn East,215,205,200,190,205,200,205
http://statistics.gov.scot/id/statistical-geography/S02000738,Nairn Rural,225,215,220,230,230,225,230
http://statistics.gov.scot/id/statistical-geography/S02000749,Nairn West,120,130,115,115,125,130,140
http://statistics.gov.scot/id/statistical-geography/S02001114,Nerston and EK Landward Area,285,300,330,320,320,335,335
http://statistics.gov.scot/id/statistical-geography/S02000325,Netherlee,110,105,110,110,100,110,125
http://statistics.gov.scot/id/statistical-geography/S02000469,Nethermains,35,35,25,25,20,25,35
http://statistics.gov.scot/id/statistical-geography/S02000874,Netherton and Kirkhill,90,105,105,105,115,115,120
http://statistics.gov.scot/id/statistical-geography/S02000175,New Abbey,215,210,200,205,200,205,210
http://statistics.gov.scot/id/statistical-geography/S02000232,New Cumnock,45,40,35,35,35,40,40
http://statistics.gov.scot/id/statistical-geography/S02000819,New Elgin East,60,70,70,70,70,65,65
http://statistics.gov.scot/id/statistical-geography/S02000818,New Elgin West,55,55,55,55,60,65,65
http://statistics.gov.scot/id/statistical-geography/S02000251,New Farm Loch South,20,20,20,20,25,25,25
http://statistics.gov.scot/id/statistical-geography/S02000094,New Pitsligo,230,230,240,240,245,230,240
http://statistics.gov.scot/id/statistical-geography/S02000405,New Town East,405,395,405,405,410,405,425
http://statistics.gov.scot/id/statistical-geography/S02000398,New Town West,1025,1005,1030,990,1000,985,1015
http://statistics.gov.scot/id/statistical-geography/S02000891,Newarthill,60,60,60,65,65,55,70
http://statistics.gov.scot/id/statistical-geography/S02000796,Newbattle and Dalhousie,130,115,130,135,155,155,165
http://statistics.gov.scot/id/statistical-geography/S02000579,Newburgh,120,110,110,105,110,110,105
http://statistics.gov.scot/id/statistical-geography/S02001021,Newcastleton and Teviot area,290,290,290,300,305,300,310
http://statistics.gov.scot/id/statistical-geography/S02000463,Newlands,145,150,140,135,150,150,145
http://statistics.gov.scot/id/statistical-geography/S02000596,Newlands,105,90,105,105,105,105,110
http://statistics.gov.scot/id/statistical-geography/S02000070,Newmachar and Fintray,185,190,195,200,215,225,235
http://statistics.gov.scot/id/statistical-geography/S02000875,Newmains,95,95,100,100,100,100,110
http://statistics.gov.scot/id/statistical-geography/S02000246,Newmilns,100,90,90,90,85,85,80
http://statistics.gov.scot/id/statistical-geography/S02000582,Newport and Wormit,110,105,100,95,100,105,110
http://statistics.gov.scot/id/statistical-geography/S02001071,Newton North,75,70,70,75,75,70,70
http://statistics.gov.scot/id/statistical-geography/S02000798,Newtongrange,125,125,125,125,120,120,125
http://statistics.gov.scot/id/statistical-geography/S02000055,Newtonhill,85,95,90,90,95,105,115
http://statistics.gov.scot/id/statistical-geography/S02000457,Newtown,35,40,35,35,40,40,40
http://statistics.gov.scot/id/statistical-geography/S02000362,Niddrie,20,25,25,25,30,30,40
http://statistics.gov.scot/id/statistical-geography/S02000186,Nithside and Nunholm,700,700,705,685,710,695,710
http://statistics.gov.scot/id/statistical-geography/S02000597,Nitshill,45,70,130,140,145,155,165
http://statistics.gov.scot/id/statistical-geography/S02000652,North Barlanark and Easterhouse South,65,60,55,60,60,55,60
http://statistics.gov.scot/id/statistical-geography/S02000477,North Broomage and Inches,145,160,160,160,165,165,185
http://statistics.gov.scot/id/statistical-geography/S02000276,North Castlehill and Thorn,100,95,95,95,95,85,95
http://statistics.gov.scot/id/statistical-geography/S02000327,North Giffnock and North Thornliebank,200,190,200,205,195,200,210
http://statistics.gov.scot/id/statistical-geography/S02000795,North Gorebridge,30,30,25,25,30,35,40
http://statistics.gov.scot/id/statistical-geography/S02000683,North Kelvin,80,85,90,100,100,90,105
http://statistics.gov.scot/id/statistical-geography/S02000312,North Kirkhill,75,85,80,85,90,100,100
http://statistics.gov.scot/id/statistical-geography/S02000427,North Leith and Newhaven,150,160,145,140,140,145,155
http://statistics.gov.scot/id/statistical-geography/S02001055,North Mainland,170,170,175,185,190,195,200
http://statistics.gov.scot/id/statistical-geography/S02000971,North Muirton and Old Scone,105,110,115,105,110,120,120
http://statistics.gov.scot/id/statistical-geography/S02000481,North Queensferry and Inverkeithing West,145,145,140,150,145,125,130
http://statistics.gov.scot/id/statistical-geography/S02000809,North Speyside,175,185,185,180,190,185,185
http://statistics.gov.scot/id/statistical-geography/S02001056,North and East Isles,185,185,190,190,195,225,225
http://statistics.gov.scot/id/statistical-geography/S02000257,Northern and Irvine Valley Rural,405,400,415,410,415,415,420
http://statistics.gov.scot/id/statistical-geography/S02000031,Northfield,65,70,60,55,65,70,65
http://statistics.gov.scot/id/statistical-geography/S02000392,Northfield,45,45,35,40,45,45,55
http://statistics.gov.scot/id/statistical-geography/S02000439,Northwest Lewis,130,135,125,120,130,125,135
http://statistics.gov.scot/id/statistical-geography/S02001209,Oakbank,145,135,145,140,150,140,150
http://statistics.gov.scot/id/statistical-geography/S02000511,"Oakley, Comrie and Blairhall",60,65,60,55,55,60,60
http://statistics.gov.scot/id/statistical-geography/S02000149,Oban North,205,200,210,205,215,205,205
http://statistics.gov.scot/id/statistical-geography/S02000148,Oban South,295,300,290,285,300,305,300
http://statistics.gov.scot/id/statistical-geography/S02000037,Old Aberdeen,35,45,40,40,45,45,55
http://statistics.gov.scot/id/statistical-geography/S02000643,Old Shettleston and Parkhead North,100,90,95,85,95,95,100
http://statistics.gov.scot/id/statistical-geography/S02000393,Old Town and Leith Street,1815,1805,1775,1770,1820,1855,1855
http://statistics.gov.scot/id/statistical-geography/S02000044,Oldmachar East,95,95,105,115,135,140,160
http://statistics.gov.scot/id/statistical-geography/S02000045,Oldmachar West,70,75,80,80,90,95,110
http://statistics.gov.scot/id/statistical-geography/S02000888,Orbiston,35,25,20,25,25,30,35
http://statistics.gov.scot/id/statistical-geography/S02000870,Overtown,95,85,85,80,80,90,90
http://statistics.gov.scot/id/statistical-geography/S02000341,Oxgangs and Firrhill,65,70,80,80,90,85,85
http://statistics.gov.scot/id/statistical-geography/S02001000,Paisley Central,670,630,630,605,610,595,605
http://statistics.gov.scot/id/statistical-geography/S02000989,Paisley Dykebar,35,35,40,35,35,35,45
http://statistics.gov.scot/id/statistical-geography/S02000997,Paisley East,55,55,55,55,55,55,60
http://statistics.gov.scot/id/statistical-geography/S02001003,Paisley Ferguslie,75,75,75,85,80,80,80
http://statistics.gov.scot/id/statistical-geography/S02000987,Paisley Foxbar,35,35,30,35,40,40,50
http://statistics.gov.scot/id/statistical-geography/S02001007,Paisley Gallowhill and Hillington,550,570,555,540,585,600,610
http://statistics.gov.scot/id/statistical-geography/S02000986,Paisley Glenburn East,30,30,30,35,35,35,35
http://statistics.gov.scot/id/statistical-geography/S02000985,Paisley Glenburn West,35,35,30,30,30,30,30
http://statistics.gov.scot/id/statistical-geography/S02001010,Paisley North,460,470,470,445,430,410,435
http://statistics.gov.scot/id/statistical-geography/S02001004,Paisley North East,190,185,195,195,180,180,185
http://statistics.gov.scot/id/statistical-geography/S02001001,Paisley North West,105,100,105,100,95,95,105
http://statistics.gov.scot/id/statistical-geography/S02001002,Paisley Ralston,90,90,90,85,90,90,100
http://statistics.gov.scot/id/statistical-geography/S02000993,Paisley South,75,70,80,80,85,80,90
http://statistics.gov.scot/id/statistical-geography/S02000991,Paisley South East,110,110,110,100,105,100,105
http://statistics.gov.scot/id/statistical-geography/S02000990,Paisley South West,70,70,80,75,70,70,75
http://statistics.gov.scot/id/statistical-geography/S02000995,Paisley West,50,55,60,55,55,50,50
http://statistics.gov.scot/id/statistical-geography/S02000353,Parkhead,25,45,35,30,30,30,35
http://statistics.gov.scot/id/statistical-geography/S02000629,Parkhead East and Braidfauld North,30,25,30,30,35,35,35
http://statistics.gov.scot/id/statistical-geography/S02000633,Parkhead West and Barrowfield,460,455,485,470,470,465,475
http://statistics.gov.scot/id/statistical-geography/S02000671,Partick,90,100,95,95,95,90,95
http://statistics.gov.scot/id/statistical-geography/S02000677,Partickhill and Hyndland,130,135,145,145,140,140,145
http://statistics.gov.scot/id/statistical-geography/S02000871,Pather,75,70,80,75,75,80,80
http://statistics.gov.scot/id/statistical-geography/S02000794,Pathhead and Rural East Midlothian,150,135,145,150,155,165,175
http://statistics.gov.scot/id/statistical-geography/S02001042,Peebles North,250,255,230,235,230,225,225
http://statistics.gov.scot/id/statistical-geography/S02001041,Peebles South,85,105,95,85,95,105,110
http://statistics.gov.scot/id/statistical-geography/S02000791,Penicuik East,45,45,45,45,45,45,50
http://statistics.gov.scot/id/statistical-geography/S02000792,Penicuik North,45,45,45,45,45,50,45
http://statistics.gov.scot/id/statistical-geography/S02000789,Penicuik Southeast,140,140,130,130,130,125,130
http://statistics.gov.scot/id/statistical-geography/S02000790,Penicuik Southwest,40,45,45,40,45,50,50
http://statistics.gov.scot/id/statistical-geography/S02000641,Penilee,15,20,20,25,25,30,35
http://statistics.gov.scot/id/statistical-geography/S02000797,Pentland,435,415,460,450,445,425,435
http://statistics.gov.scot/id/statistical-geography/S02000199,Perth Road,270,265,270,260,275,285,285
http://statistics.gov.scot/id/statistical-geography/S02000086,Peterhead Bay,65,70,65,60,65,75,80
http://statistics.gov.scot/id/statistical-geography/S02000088,Peterhead Harbour,465,450,455,445,430,430,435
http://statistics.gov.scot/id/statistical-geography/S02000085,Peterhead Links,100,105,115,110,115,110,130
http://statistics.gov.scot/id/statistical-geography/S02000089,Peterhead Ugieside,135,140,140,145,140,135,145
http://statistics.gov.scot/id/statistical-geography/S02000910,Petersburn,50,55,40,40,50,55,55
http://statistics.gov.scot/id/statistical-geography/S02000680,Petershill,45,50,45,45,50,50,45
http://statistics.gov.scot/id/statistical-geography/S02000248,Piersland,90,85,80,75,85,80,75
http://statistics.gov.scot/id/statistical-geography/S02000980,Pitlochry,215,215,215,205,215,220,215
http://statistics.gov.scot/id/statistical-geography/S02000435,Point,65,70,75,70,70,70,75
http://statistics.gov.scot/id/statistical-geography/S02000617,Pollok North and East,25,25,25,25,30,35,35
http://statistics.gov.scot/id/statistical-geography/S02000608,Pollok South and West,80,75,80,90,95,95,105
http://statistics.gov.scot/id/statistical-geography/S02000602,Pollokshaws,145,150,140,140,140,130,140
http://statistics.gov.scot/id/statistical-geography/S02000622,Pollokshields East,170,145,160,160,175,170,185
http://statistics.gov.scot/id/statistical-geography/S02000624,Pollokshields West,135,150,135,155,165,150,145
http://statistics.gov.scot/id/statistical-geography/S02000449,Polmont,105,105,110,105,105,120,125
http://statistics.gov.scot/id/statistical-geography/S02000375,Polwarth,85,90,90,95,100,105,110
http://statistics.gov.scot/id/statistical-geography/S02000775,"Port Glasgow Mid, East and Central",85,85,75,80,85,75,75
http://statistics.gov.scot/id/statistical-geography/S02000774,Port Glasgow Upper East,10,15,15,15,15,10,15
http://statistics.gov.scot/id/statistical-geography/S02000776,"Port Glasgow Upper, West and Central",145,150,155,150,160,150,155
http://statistics.gov.scot/id/statistical-geography/S02000058,Portlethen,130,130,135,145,160,160,170
http://statistics.gov.scot/id/statistical-geography/S02000396,Portobello,210,210,215,205,210,215,220
http://statistics.gov.scot/id/statistical-geography/S02000172,Portpatrick,200,195,190,195,195,190,190
http://statistics.gov.scot/id/statistical-geography/S02000097,"Portsoy, Fordyce and Cornhill",185,175,175,175,180,170,170
http://statistics.gov.scot/id/statistical-geography/S02000692,Possil Park,110,110,105,110,125,105,105
http://statistics.gov.scot/id/statistical-geography/S02000949,"Powmill, Cleish and Scotlandwell",210,210,200,185,205,210,215
http://statistics.gov.scot/id/statistical-geography/S02000364,Prestonfield,85,90,85,80,85,90,100
http://statistics.gov.scot/id/statistical-geography/S02001075,Prestwick Airport and Monkton,220,225,210,215,235,225,245
http://statistics.gov.scot/id/statistical-geography/S02001073,Prestwick East,50,55,55,55,65,65,70
http://statistics.gov.scot/id/statistical-geography/S02001074,Prestwick West,195,195,190,200,215,195,185
http://statistics.gov.scot/id/statistical-geography/S02000812,"Rafford, Dallas, Dyke to Dava",175,180,185,185,190,195,195
http://statistics.gov.scot/id/statistical-geography/S02000981,Rannoch and Aberfeldy,365,350,350,340,340,340,355
http://statistics.gov.scot/id/statistical-geography/S02001174,Raploch,100,95,110,110,125,110,125
http://statistics.gov.scot/id/statistical-geography/S02000369,"Ratho, Gogarburn and Airport",310,295,300,305,305,295,305
http://statistics.gov.scot/id/statistical-geography/S02000447,Redding,45,45,45,50,55,60,55
http://statistics.gov.scot/id/statistical-geography/S02001013,Renfrew East,100,110,110,100,110,110,105
http://statistics.gov.scot/id/statistical-geography/S02001016,Renfrew North,155,150,150,155,170,315,345
http://statistics.gov.scot/id/statistical-geography/S02001011,Renfrew South,35,35,35,40,35,40,30
http://statistics.gov.scot/id/statistical-geography/S02001014,Renfrew West,145,140,135,145,145,150,155
http://statistics.gov.scot/id/statistical-geography/S02001015,Renfrewshire Rural North and Langbank,300,320,315,330,345,335,335
http://statistics.gov.scot/id/statistical-geography/S02000984,Renfrewshire Rural South & Howwood,170,155,175,175,180,175,185
http://statistics.gov.scot/id/statistical-geography/S02000403,Restalrig (Loganlea),20,25,20,20,25,20,30
http://statistics.gov.scot/id/statistical-geography/S02000410,Restalrig and Lochend,25,25,20,25,25,25,30
http://statistics.gov.scot/id/statistical-geography/S02000667,Riddrie and Hogganfield,65,65,65,60,65,70,75
http://statistics.gov.scot/id/statistical-geography/S02000695,Robroyston and Millerston,55,60,70,75,85,90,90
http://statistics.gov.scot/id/statistical-geography/S02000274,Rosebank and Waterside,50,50,50,40,45,50,55
http://statistics.gov.scot/id/statistical-geography/S02000098,Rosehearty and Strathbeg,295,305,320,325,335,350,365
http://statistics.gov.scot/id/statistical-geography/S02000021,Rosemount,210,210,205,210,240,245,245
http://statistics.gov.scot/id/statistical-geography/S02000754,Ross and Cromarty Central,215,215,210,205,210,205,195
http://statistics.gov.scot/id/statistical-geography/S02000757,Ross and Cromarty East,195,205,210,210,210,200,210
http://statistics.gov.scot/id/statistical-geography/S02000760,Ross and Cromarty North West,265,280,290,290,295,285,280
http://statistics.gov.scot/id/statistical-geography/S02000751,Ross and Cromarty South West,250,250,240,240,255,260,260
http://statistics.gov.scot/id/statistical-geography/S02000486,Rosyth Central,30,45,40,40,40,40,40
http://statistics.gov.scot/id/statistical-geography/S02000488,Rosyth East,45,45,50,45,45,40,40
http://statistics.gov.scot/id/statistical-geography/S02000489,Rosyth North,30,40,30,30,40,40,50
http://statistics.gov.scot/id/statistical-geography/S02000482,Rosyth South,165,115,110,115,120,135,145
http://statistics.gov.scot/id/statistical-geography/S02000182,Rotchell and Rosefield,35,35,40,35,40,35,40
http://statistics.gov.scot/id/statistical-geography/S02000133,Rothesay Town,185,180,175,175,195,185,180
http://statistics.gov.scot/id/statistical-geography/S02000666,"Roystonhill, Blochairn, and Provanmill",115,125,120,110,130,115,110
http://statistics.gov.scot/id/statistical-geography/S02000688,Ruchill,150,140,135,140,150,150,145
http://statistics.gov.scot/id/statistical-geography/S02000810,Rural Keith and Strathisla,275,265,260,255,255,270,270
http://statistics.gov.scot/id/statistical-geography/S02000788,Rural South Midlothian,205,210,205,210,195,215,240
http://statistics.gov.scot/id/statistical-geography/S02000521,Saline and Gowkall,145,145,150,150,150,145,150
http://statistics.gov.scot/id/statistical-geography/S02000846,Saltcoats Central,210,215,215,195,200,210,210
http://statistics.gov.scot/id/statistical-geography/S02000852,Saltcoats North East,20,25,20,25,25,30,30
http://statistics.gov.scot/id/statistical-geography/S02000848,Saltcoats North West,40,40,35,40,50,50,55
http://statistics.gov.scot/id/statistical-geography/S02001164,Sauchenford,105,110,115,115,125,120,120
http://statistics.gov.scot/id/statistical-geography/S02000155,Sauchie,150,140,155,140,140,135,135
http://statistics.gov.scot/id/statistical-geography/S02000968,Scone,105,105,100,95,95,95,110
http://statistics.gov.scot/id/statistical-geography/S02000686,Scotstoun North and East,35,40,40,40,40,45,50
